ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
chr12:57624594-57624783:57625263-57625316|+|57623594|57625495	ENSG00000182199.11_6	SHMT2	chr12	+	57624594	57624783	57625263	57625316	57623541	57623594	57625495	57625762	chr12:57624594-57624783:57625263-57625316|+|57623594|57625495	37,104,46	8,10,10	43,62,41	1,1,0	200	153	8.00012123214e-08	6.38917870611e-06	0.78,0.888,0.779	0.97,0.979,1.0	-0.167
chr12:66169555-66169659:66169916-66170002|-|66152811|66220622	ENSG00000241749.4_4	RPSAP52	chr12	-	66169555	66169659	66169916	66170002	66151799	66152811	66220622	66220754	chr12:66169555-66169659:66169916-66170002|-|66152811|66220622	0,2,3	39,54,34	10,20,14	65,88,59	186	200	2.46100293944e-06	0.000127189690254	0.0,0.038,0.087	0.142,0.196,0.203	-0.139
chr17:7480665-7480805:7480940-7481054|+|7480483|7481144	ENSG00000277957.1_3	SENP3-EIF4A1	chr17	+	7480665	7480805	7480940	7481054	7480373	7480483	7481144	7481234	chr17:7480665-7480805:7480940-7481054|+|7480483|7481144	287,234,218	1,56,0	164,143,189	0,0,0	200	200	2.29516142092e-07	1.63338353416e-05	0.997,0.807,1.0	1.0,1.0,1.0	-0.065
chr12:110824131-110824171:110826316-110826428|-|110820765|110832905	ENSG00000196510.12_6	ANAPC7	chr12	-	110824131	110824171	110826316	110826428	110820647	110820765	110832905	110833025	chr12:110824131-110824171:110826316-110826428|-|110820765|110832905	669,472,639	184,167,192	787,725,674	171,121,137	200	140	3.3671369383e-05	0.00113526691191	0.718,0.664,0.7	0.763,0.807,0.775	-0.088
chr10:38145362-38145413:38146112-38146176|-|38145265|38146932	ENSG00000198105.14_6	ZNF248	chr10	-	38145362	38145413	38146112	38146176	38145223	38145265	38146932	38147034	chr10:38145362-38145413:38146112-38146176|-|38145265|38146932	15,29,24	230,726,405	43,82,33	301,787,297	164	151	7.51210452177e-07	4.57045527473e-05	0.057,0.035,0.052	0.116,0.088,0.093	-0.051
chr12:117442240-117442306:117442353-117442458|+|117426674|117448127	ENSG00000174989.13_7	FBXW8	chr12	+	117442240	117442306	117442353	117442458	117426467	117426674	117448127	117448255	chr12:117442240-117442306:117442353-117442458|+|117426674|117448127	21,21,25	9,13,19	25,43,18	4,9,3	166	200	0.000255038863746	0.00577854687058	0.738,0.661,0.613	0.883,0.852,0.878	-0.2
chr7:73119942-73120093:73121973-73122070|-|73119554|73122918	ENSG00000106089.12_3	STX1A	chr7	-	73119942	73120093	73121973	73122070	73119479	73119554	73122918	73123018	chr7:73119942-73120093:73121973-73122070|-|73119554|73122918	1,0,0	26,8,14	7,2,1	30,29,21	197	200	0.00048494401026	0.00957541286516	0.038,0.0,0.0	0.192,0.065,0.046	-0.088
chr12:120653362-120653458:120657009-120657258|-|120653076|120659425	ENSG00000089159.16_6	PXN	chr12	-	120653362	120653458	120657009	120657258	120652905	120653076	120659425	120659561	chr12:120653362-120653458:120657009-120657258|-|120653076|120659425	11,5,16	331,173,334	63,68,51	522,584,678	200	196	1.64920093804e-07	1.2265634244e-05	0.032,0.028,0.045	0.106,0.102,0.069	-0.057
chr12:120653362-120653458:120657009-120657261|-|120653076|120659425	ENSG00000089159.16_6	PXN	chr12	-	120653362	120653458	120657009	120657261	120652905	120653076	120659425	120659561	chr12:120653362-120653458:120657009-120657261|-|120653076|120659425	12,9,18	331,173,334	65,75,49	522,584,678	200	196	4.574246383e-06	0.000216105863981	0.034,0.049,0.05	0.109,0.112,0.066	-0.051
chr12:120653362-120653458:120657009-120657894|-|120653076|120659425	ENSG00000089159.16_6	PXN	chr12	-	120653362	120653458	120657009	120657894	120652905	120653076	120659425	120659561	chr12:120653362-120653458:120657009-120657894|-|120653076|120659425	15,13,16	331,173,334	77,97,58	522,584,678	200	196	1.52368901163e-07	1.14179117204e-05	0.043,0.069,0.045	0.126,0.14,0.077	-0.062
chr12:120653362-120653458:120657009-120657258|-|120653220|120659425	ENSG00000089159.16_6	PXN	chr12	-	120653362	120653458	120657009	120657258	120652905	120653220	120659425	120659561	chr12:120653362-120653458:120657009-120657258|-|120653220|120659425	13,3,16	309,108,240	86,87,63	232,212,244	200	196	0	0.0	0.04,0.027,0.061	0.266,0.287,0.202	-0.209
chr12:120653362-120653458:120657009-120657261|-|120653220|120659425	ENSG00000089159.16_6	PXN	chr12	-	120653362	120653458	120657009	120657261	120652905	120653220	120659425	120659561	chr12:120653362-120653458:120657009-120657261|-|120653220|120659425	14,7,18	309,108,240	88,94,61	232,212,244	200	196	0	0.0	0.043,0.06,0.068	0.271,0.303,0.197	-0.2
chr12:120654075-120654384:120657009-120657258|-|120653464|120659425	ENSG00000089159.16_6	PXN	chr12	-	120654075	120654384	120657009	120657258	120653362	120653464	120659425	120659561	chr12:120654075-120654384:120657009-120657258|-|120653464|120659425	3,4,2	243,72,206	31,47,33	425,270,305	200	200	6.40465458446e-12	1.12950031672e-09	0.012,0.053,0.01	0.068,0.148,0.098	-0.08
chr12:120654075-120654384:120657009-120657261|-|120653464|120659425	ENSG00000089159.16_6	PXN	chr12	-	120654075	120654384	120657009	120657261	120653362	120653464	120659425	120659561	chr12:120654075-120654384:120657009-120657261|-|120653464|120659425	4,8,4	243,72,206	33,54,31	425,270,305	200	200	4.65613586575e-08	3.95142341039e-06	0.016,0.1,0.019	0.072,0.167,0.092	-0.065
chr12:120654075-120654919:120657009-120657258|-|120653464|120659425	ENSG00000089159.16_6	PXN	chr12	-	120654075	120654919	120657009	120657258	120653362	120653464	120659425	120659561	chr12:120654075-120654919:120657009-120657258|-|120653464|120659425	3,4,2	60,21,59	31,47,33	87,82,103	200	200	3.6869591824e-09	4.04309305913e-07	0.048,0.16,0.033	0.263,0.364,0.243	-0.21
chr12:120654075-120654919:120657009-120657261|-|120653464|120659425	ENSG00000089159.16_6	PXN	chr12	-	120654075	120654919	120657009	120657261	120653362	120653464	120659425	120659561	chr12:120654075-120654919:120657009-120657261|-|120653464|120659425	4,8,4	60,21,59	33,54,31	87,82,103	200	200	8.79083023085e-05	0.00246082079565	0.063,0.276,0.063	0.275,0.397,0.231	-0.167
chr12:120654124-120654384:120657009-120657258|-|120653464|120659425	ENSG00000089159.16_6	PXN	chr12	-	120654124	120654384	120657009	120657258	120653362	120653464	120659425	120659561	chr12:120654124-120654384:120657009-120657258|-|120653464|120659425	3,4,2	186,51,150	31,47,33	338,189,202	200	200	1.45801148932e-11	2.40955582972e-09	0.016,0.073,0.013	0.084,0.199,0.14	-0.107
chr12:120654124-120654384:120657009-120657261|-|120653464|120659425	ENSG00000089159.16_6	PXN	chr12	-	120654124	120654384	120657009	120657261	120653362	120653464	120659425	120659561	chr12:120654124-120654384:120657009-120657261|-|120653464|120659425	4,8,4	186,51,150	33,54,31	338,189,202	200	200	3.38521925602e-07	2.30467015875e-05	0.021,0.136,0.026	0.089,0.222,0.133	-0.087
chr12:120654124-120654384:120657009-120657894|-|120653464|120659425	ENSG00000089159.16_6	PXN	chr12	-	120654124	120654384	120657009	120657894	120653362	120653464	120659425	120659561	chr12:120654124-120654384:120657009-120657894|-|120653464|120659425	7,12,2	186,51,150	45,76,40	338,189,202	200	200	1.65093677029e-06	9.05588409915e-05	0.036,0.19,0.013	0.117,0.287,0.165	-0.11
chr17:7296462-7296674:7296792-7296828|-|7296271|7297422	ENSG00000262481.5_5	TMEM256-PLSCR3	chr17	-	7296462	7296674	7296792	7296828	7296109	7296271	7297422	7298053	chr17:7296462-7296674:7296792-7296828|-|7296271|7297422	80,47,74	329,458,394	62,95,65	101,206,185	136	200	3.56681524316e-08	3.11316470783e-06	0.263,0.131,0.216	0.474,0.404,0.341	-0.203
chr17:7296462-7296674:7296792-7297155|-|7296271|7297422	ENSG00000262481.5_5	TMEM256-PLSCR3	chr17	-	7296462	7296674	7296792	7297155	7296109	7296271	7297422	7298053	chr17:7296462-7296674:7296792-7297155|-|7296271|7297422	349,452,269	329,458,394	266,329,349	101,206,185	200	200	1.69841374298e-08	1.6068428267e-06	0.515,0.497,0.406	0.725,0.615,0.654	-0.192
chr12:123339811-123340065:123340097-123340159|+|123339675|123340377	ENSG00000130787.14_3	HIP1R	chr12	+	123339811	123340065	123340097	123340159	123339599	123339675	123340377	123340450	chr12:123339811-123340065:123340097-123340159|+|123339675|123340377	208,254,273	108,159,123	141,178,119	39,56,40	200	162	0.000111247204784	0.00297778717697	0.609,0.564,0.643	0.745,0.72,0.707	-0.119
chr12:125265144-125265247:125267217-125267357|-|125263132|125270986	ENSG00000073060.16_5	SCARB1	chr12	-	125265144	125265247	125267217	125267357	125263044	125263132	125270986	125271049	chr12:125265144-125265247:125267217-125267357|-|125263132|125270986	56,35,46	7,9,4	14,17,17	0,1,0	200	200	4.10077935575e-05	0.00132746878114	0.889,0.795,0.92	1.0,0.944,1.0	-0.113
chr12:133157608-133158102:133158326-133158410|+|133153517|133158647	ENSG00000112787.13_5	FBRSL1	chr12	+	133157608	133158102	133158326	133158410	133153384	133153517	133158647	133158852	chr12:133157608-133158102:133158326-133158410|+|133153517|133158647	38,20,42	739,570,730	35,29,41	280,264,361	200	184	2.95306738951e-07	2.03412464273e-05	0.045,0.031,0.05	0.103,0.092,0.095	-0.055
chr12:133157898-133158102:133158326-133158410|+|133153517|133158647	ENSG00000112787.13_5	FBRSL1	chr12	+	133157898	133158102	133158326	133158410	133153384	133153517	133158647	133158852	chr12:133157898-133158102:133158326-133158410|+|133153517|133158647	102,70,112	739,570,730	72,68,110	280,264,361	200	184	6.98960053169e-08	5.65270431174e-06	0.113,0.102,0.124	0.191,0.192,0.219	-0.088
chr11:82624998-82625212:82625400-82625470|+|82624428|82625764	ENSG00000165490.13_5	DDIAS	chr11	+	82624998	82625212	82625400	82625470	82624328	82624428	82625764	82625893	chr11:82624998-82625212:82625400-82625470|+|82624428|82625764	105,28,61	5,0,14	70,44,40	3,0,0	200	170	0.000228753207696	0.0053052941738	0.947,1.0,0.787	0.952,1.0,1.0	-0.073
chr2:220081373-220081554:220082391-220082523|-|220081187|220082846	ENSG00000115657.14_5	ABCB6	chr2	-	220081373	220081554	220082391	220082523	220081085	220081187	220082846	220083716	chr2:220081373-220081554:220082391-220082523|-|220081187|220082846	9,8,2	107,138,104	12,14,9	64,58,25	200	200	1.30337790505e-06	7.37568665917e-05	0.078,0.055,0.019	0.158,0.194,0.265	-0.155
chr1:41101517-41101729:41107380-41107628|-|41098853|41113339	ENSG00000117016.10_3	RIMS3	chr1	-	41101517	41101729	41107380	41107628	41098740	41098853	41113339	41113434	chr1:41101517-41101729:41107380-41107628|-|41098853|41113339	33,36,51	2,0,12	34,53,43	0,1,0	200	200	4.15326624832e-05	0.00134142372506	0.943,1.0,0.81	1.0,0.981,1.0	-0.076
chr1:41101591-41101729:41107380-41107628|-|41098853|41113339	ENSG00000117016.10_3	RIMS3	chr1	-	41101591	41101729	41107380	41107628	41098740	41098853	41113339	41113434	chr1:41101591-41101729:41107380-41107628|-|41098853|41113339	33,36,51	3,0,12	34,53,43	0,1,0	200	200	1.69590406788e-05	0.000641900060304	0.917,1.0,0.81	1.0,0.981,1.0	-0.085
chr13:96537531-96537714:96539183-96539607|-|96536934|96540145	ENSG00000102595.20_4	UGGT2	chr13	-	96537531	96537714	96539183	96539607	96536744	96536934	96540145	96540225	chr13:96537531-96537714:96539183-96539607|-|96536934|96540145	12,3,15	6,0,5	12,11,5	0,2,0	200	200	0.000464770532195	0.00925944882618	0.667,1.0,0.75	1.0,0.846,1.0	-0.143
chr17:42422920-42422973:42423483-42423596|+|42422702|42426525	ENSG00000030582.18_4	GRN	chr17	+	42422920	42422973	42423483	42423596	42422681	42422702	42426525	42426670	chr17:42422920-42422973:42423483-42423596|+|42422702|42426525	144,239,266	25,32,28	202,295,201	16,16,9	153	200	7.7301015399e-05	0.00221839784273	0.883,0.907,0.925	0.943,0.96,0.967	-0.052
chr17:42422936-42422973:42423483-42423596|+|42422702|42426525	ENSG00000030582.18_4	GRN	chr17	+	42422936	42422973	42423483	42423596	42422681	42422702	42426525	42426670	chr17:42422936-42422973:42423483-42423596|+|42422702|42426525	115,169,208	25,32,28	140,220,143	16,16,9	137	200	0.000251189626256	0.00571042777401	0.87,0.885,0.916	0.927,0.953,0.959	-0.056
chr1:32502534-32502644:32503435-32503720|+|32498935|32504152	ENSG00000121774.18_3	KHDRBS1	chr1	+	32502534	32502644	32503435	32503720	32498788	32498935	32504152	32504220	chr1:32502534-32502644:32503435-32503720|+|32498935|32504152	0,0,1	22,19,25	0,14,2	16,19,9	200	200	1.17487945029e-05	0.000474596738093	0.0,0.0,0.038	0.0,0.424,0.182	-0.189
chr13:111546081-111546511:111552876-111552933|-|111545610|111558379	ENSG00000088448.14_4	ANKRD10	chr13	-	111546081	111546511	111552876	111552933	111545543	111545610	111558379	111558471	chr13:111546081-111546511:111552876-111552933|-|111545610|111558379	37,41,32	1,4,14	40,40,35	0,2,0	157	200	1.32417656606e-05	0.000524536895737	0.979,0.929,0.744	1.0,0.962,1.0	-0.103
chr13:111546081-111546511:111552876-111552956|-|111545610|111558379	ENSG00000088448.14_4	ANKRD10	chr13	-	111546081	111546511	111552876	111552956	111545543	111545610	111558379	111558471	chr13:111546081-111546511:111552876-111552956|-|111545610|111558379	49,56,38	1,4,14	48,62,50	0,2,0	180	200	1.00688523245e-05	0.000416269765015	0.982,0.94,0.751	1.0,0.972,1.0	-0.1
chr13:111546081-111546511:111552876-111553041|-|111545610|111558379	ENSG00000088448.14_4	ANKRD10	chr13	-	111546081	111546511	111552876	111553041	111545543	111545610	111558379	111558471	chr13:111546081-111546511:111552876-111553041|-|111545610|111558379	62,92,65	1,4,14	59,84,70	0,2,0	200	200	2.18897324924e-05	0.000793410621638	0.984,0.958,0.823	1.0,0.977,1.0	-0.071
chr12:6970608-6970781:6972349-6972541|+|6970270|6972993	ENSG00000111667.13_4	USP5	chr12	+	6970608	6970781	6972349	6972541	6970116	6970270	6972993	6973137	chr12:6970608-6970781:6972349-6972541|+|6970270|6972993	0,0,0	67,55,96	13,2,0	42,60,73	200	200	2.62788579851e-05	0.000926380114184	0.0,0.0,0.0	0.236,0.032,0.0	-0.089
chr14:20784385-20784719:20793718-20793812|-|20781960|20794874	ENSG00000100814.18_3	CCNB1IP1	chr14	-	20784385	20784719	20793718	20793812	20781795	20781960	20794874	20794952	chr14:20784385-20784719:20793718-20793812|-|20781960|20794874	244,404,264	359,604,402	457,467,475	487,444,552	194	200	0.000483047213903	0.00954235051678	0.412,0.408,0.404	0.492,0.52,0.47	-0.086
chr16:28994196-28994611:28995106-28995278|+|28990792|28995525	ENSG00000261067.7_7	AC109460.3	chr16	+	28994196	28994611	28995106	28995278	28990725	28990792	28995525	28996838	chr16:28994196-28994611:28995106-28995278|+|28990792|28995525	13,10,20	290,268,298	23,43,36	113,162,240	200	200	2.71893618731e-12	5.04374416072e-10	0.043,0.036,0.063	0.169,0.21,0.13	-0.122
chr20:58416458-58416590:58420243-58420319|+|58415485|58422169	ENSG00000087495.17_4	PHACTR3	chr20	+	58416458	58416590	58420243	58420319	58415423	58415485	58422169	58422766	chr20:58416458-58416590:58420243-58420319|+|58415485|58422169	0,0,0	3,26,2	0,28,3	30,152,46	200	176	4.17324109743e-05	0.0013458493459	0.0,0.0,0.0	0.0,0.139,0.054	-0.064
chrX:153038340-153038410:153038415-153038471|+|153037742|153038684	ENSG00000198753.12_4	PLXNB3	chrX	+	153038340	153038410	153038415	153038471	153037636	153037742	153038684	153038861	chrX:153038340-153038410:153038415-153038471|+|153037742|153038684	115,133,159	87,89,143	92,153,68	36,71,33	170	156	0.000191375973661	0.00459659381513	0.548,0.578,0.505	0.701,0.664,0.654	-0.129
chr17:15408214-15408270:15419732-15419876|-|15406546|15443746	ENSG00000175106.16_4	TVP23C	chr17	-	15408214	15408270	15419732	15419876	15405577	15406546	15443746	15443875	chr17:15408214-15408270:15419732-15419876|-|15406546|15443746	30,30,53	3,4,5	10,4,20	0,0,0	200	156	8.41902627635e-05	0.00237846267899	0.886,0.854,0.892	1.0,1.0,1.0	-0.123
chr17:15408214-15408270:15419732-15419908|-|15406546|15443746	ENSG00000175106.16_4	TVP23C	chr17	-	15408214	15408270	15419732	15419908	15405577	15406546	15443746	15443875	chr17:15408214-15408270:15419732-15419908|-|15406546|15443746	24,27,40	3,4,5	10,4,17	0,0,0	200	156	2.9599580482e-05	0.00101944301254	0.862,0.84,0.862	1.0,1.0,1.0	-0.145
chr14:55657065-55657143:55657721-55657894|-|55655898|55658180	ENSG00000126787.13_4	DLGAP5	chr14	-	55657065	55657143	55657721	55657894	55655659	55655898	55658180	55658326	chr14:55657065-55657143:55657721-55657894|-|55655898|55658180	22,22,37	5,2,4	16,5,23	0,0,0	200	178	3.38052018163e-05	0.00113839437139	0.797,0.907,0.892	1.0,1.0,1.0	-0.135
chr14:55657065-55657143:55657786-55657904|-|55655898|55658180	ENSG00000126787.13_4	DLGAP5	chr14	-	55657065	55657143	55657786	55657904	55655659	55655898	55658180	55658326	chr14:55657065-55657143:55657786-55657904|-|55655898|55658180	28,39,49	5,2,4	19,24,18	0,0,0	200	178	0.000143551703431	0.00365884900014	0.833,0.946,0.916	1.0,1.0,1.0	-0.102
chr14:58740696-58740728:58758352-58758440|-|58734111|58764672	ENSG00000257621.8_7	PSMA3-AS1	chr14	-	58740696	58740728	58758352	58758440	58733821	58734111	58764672	58764852	chr14:58740696-58740728:58758352-58758440|-|58734111|58764672	2,1,1	20,14,29	10,5,3	14,26,13	188	132	0.000258047900628	0.00583235370907	0.066,0.048,0.024	0.334,0.119,0.139	-0.151
chr14:73824181-73824303:73865915-73866078|-|73822474|73876644	ENSG00000133961.20_5	NUMB	chr14	-	73824181	73824303	73865915	73866078	73822434	73822474	73876644	73876779	chr14:73824181-73824303:73865915-73866078|-|73822474|73876644	0,0,0	16,11,15	4,2,3	27,18,14	200	200	0.000183233526017	0.00443404963341	0.0,0.0,0.0	0.129,0.1,0.176	-0.135
chr14:102252368-102252520:102276249-102276373|+|102229307|102323022	ENSG00000078304.19_6	PPP2R5C	chr14	+	102252368	102252520	102276249	102276373	102229264	102229307	102323022	102323222	chr14:102252368-102252520:102276249-102276373|+|102229307|102323022	130,315,205	778,634,986	354,473,285	768,683,608	200	200	7.46101286963e-05	0.0021551061181	0.143,0.332,0.172	0.316,0.409,0.319	-0.132
chr14:92595479-92595622:92596841-92596870|+|92592524|92597294	ENSG00000165934.12_2	CPSF2	chr14	+	92595479	92595622	92596841	92596870	92592465	92592524	92597294	92597477	chr14:92595479-92595622:92596841-92596870|+|92592524|92597294	15,17,13	0,5,6	19,28,18	1,1,0	200	129	0.0001123999734	0.00300277496898	1.0,0.687,0.583	0.925,0.948,1.0	-0.201
chr14:92595484-92595622:92596841-92596870|+|92592524|92597294	ENSG00000165934.12_2	CPSF2	chr14	+	92595484	92595622	92596841	92596870	92592465	92592524	92597294	92597477	chr14:92595484-92595622:92596841-92596870|+|92592524|92597294	26,21,10	0,5,6	21,32,11	1,1,0	200	129	0.00025743896069	0.00582267951497	1.0,0.73,0.518	0.931,0.954,1.0	-0.212
chr14:100761962-100762034:100764363-100764778|-|100759714|100765178	ENSG00000197119.13_4	SLC25A29	chr14	-	100761962	100762034	100764363	100764778	100759630	100759714	100765178	100765222	chr14:100761962-100762034:100764363-100764778|-|100759714|100765178	0,0,0	13,31,28	8,10,6	25,48,24	200	172	1.06850064352e-08	1.06800289477e-06	0.0,0.0,0.0	0.216,0.152,0.177	-0.182
chr14:100761962-100762034:100764373-100764778|-|100759714|100765178	ENSG00000197119.13_4	SLC25A29	chr14	-	100761962	100762034	100764373	100764778	100759630	100759714	100765178	100765222	chr14:100761962-100762034:100764373-100764778|-|100759714|100765178	0,1,0	13,31,28	4,10,6	25,48,24	200	172	9.18029687158e-07	5.43889286354e-05	0.0,0.027,0.0	0.121,0.152,0.177	-0.141
chr14:100761962-100762038:100764363-100764778|-|100759714|100765178	ENSG00000197119.13_4	SLC25A29	chr14	-	100761962	100762038	100764363	100764778	100759630	100759714	100765178	100765222	chr14:100761962-100762038:100764363-100764778|-|100759714|100765178	0,0,0	8,23,23	8,10,6	26,37,21	200	176	1.68111594645e-08	1.59489216615e-06	0.0,0.0,0.0	0.213,0.192,0.201	-0.202
chr14:100761962-100762038:100764373-100764778|-|100759714|100765178	ENSG00000197119.13_4	SLC25A29	chr14	-	100761962	100762038	100764373	100764778	100759630	100759714	100765178	100765222	chr14:100761962-100762038:100764373-100764778|-|100759714|100765178	0,1,0	8,23,23	4,10,6	26,37,21	200	176	1.46628476916e-06	8.17183987799e-05	0.0,0.037,0.0	0.119,0.192,0.201	-0.158
chr14:100761962-100762313:100764363-100764778|-|100759714|100765178	ENSG00000197119.13_4	SLC25A29	chr14	-	100761962	100762313	100764363	100764778	100759630	100759714	100765178	100765222	chr14:100761962-100762313:100764363-100764778|-|100759714|100765178	0,0,0	9,22,24	8,10,6	26,38,22	200	200	1.16409369921e-08	1.15281094489e-06	0.0,0.0,0.0	0.235,0.208,0.214	-0.219
chr14:100761962-100762313:100764373-100764778|-|100759714|100765178	ENSG00000197119.13_4	SLC25A29	chr14	-	100761962	100762313	100764373	100764778	100759630	100759714	100765178	100765222	chr14:100761962-100762313:100764373-100764778|-|100759714|100765178	0,1,0	9,22,24	4,10,6	26,38,22	200	200	1.14417756814e-06	6.59657053839e-05	0.0,0.043,0.0	0.133,0.208,0.214	-0.171
