ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
23640	"ENSG00000070814.20_6"	"TCOF1"	chr5	+	149754901	149755117	149755283	149755472	149754516	149754726	149755644	149755893
23641	"ENSG00000070814.20_6"	"TCOF1"	chr5	+	149769449	149769586	149771106	149771220	149759094	149759295	149771519	149771739
23642	"ENSG00000070814.20_6"	"TCOF1"	chr5	+	149771106	149771220	149771519	149771739	149769449	149769586	149772267	149772353
23643	"ENSG00000070814.20_6"	"TCOF1"	chr5	+	149772934	149773115	149775844	149776405	149772267	149772353	149777916	149777992
23644	"ENSG00000075131.10_6"	"TIPIN"	chr15	-	66633487	66633694	66641397	66641461	66628528	66629519	66641652	66641775
23645	"ENSG00000075131.10_6"	"TIPIN"	chr15	-	66641397	66641461	66641652	66641775	66633487	66633694	66643862	66643938
23646	"ENSG00000075131.10_6"	"TIPIN"	chr15	-	66641652	66641775	66643862	66643938	66633487	66633694	66644466	66644545
23647	"ENSG00000075131.10_6"	"TIPIN"	chr15	-	66641652	66641775	66643862	66643938	66641397	66641461	66644466	66644545
23648	"ENSG00000075131.10_6"	"TIPIN"	chr15	-	66643862	66643938	66644466	66644545	66641652	66641775	66645152	66645293
23649	"ENSG00000075131.10_6"	"TIPIN"	chr15	-	66644466	66644545	66645152	66645293	66641652	66641775	66648976	66649023
23650	"ENSG00000075131.10_6"	"TIPIN"	chr15	-	66644466	66644545	66645152	66645293	66643862	66643938	66648976	66649023
23651	"ENSG00000174444.15_4"	"RPL4"	chr15	-	66794949	66795088	66795695	66795867	66793897	66794250	66797125	66797171
23652	"ENSG00000174444.15_4"	"RPL4"	chr15	-	66794949	66795209	66795695	66795867	66794125	66794250	66797125	66797165
23653	"ENSG00000174444.15_4"	"RPL4"	chr15	-	66794949	66795502	66795695	66795867	66794125	66794250	66797125	66797184
23654	"ENSG00000174444.15_4"	"RPL4"	chr15	-	66795395	66795502	66795695	66795867	66794607	66795088	66797125	66797184
23655	"ENSG00000103653.16_3"	"CSK"	chr15	+	75092752	75092846	75093021	75093087	75091518	75091832	75093163	75093263
23656	"ENSG00000268873.1_6"	"AC022601.1"	chr18	-	32339896	32340027	32345897	32345958	32335421	32335599	32347506	32347627
23657	"ENSG00000166949.16_4"	"SMAD3"	chr15	+	67462891	67462942	67473578	67473791	67459116	67459191	67477064	67477116
23658	"ENSG00000166949.16_4"	"SMAD3"	chr15	+	67462891	67462942	67473578	67473791	67459116	67459191	67479702	67479785
23659	"ENSG00000166949.16_4"	"SMAD3"	chr15	+	67462891	67462942	67477064	67477202	67459116	67459191	67479702	67479847
23660	"ENSG00000259673.6_5"	"IQCH-AS1"	chr15	-	67722658	67722738	67752029	67752313	67713672	67713836	67811337	67811440
23662	"ENSG00000137764.20_5"	"MAP2K5"	chr15	+	67855620	67855688	67873091	67873161	67842371	67842420	67878227	67878268
23663	"ENSG00000137764.20_5"	"MAP2K5"	chr15	+	67855620	67855688	67878227	67878268	67842371	67842420	67879183	67879251
23664	"ENSG00000137764.20_5"	"MAP2K5"	chr15	+	67873091	67873161	67879183	67879251	67855620	67855688	67885263	67885312
23665	"ENSG00000137764.20_5"	"MAP2K5"	chr15	+	67995674	67995746	68020253	68020283	67985855	67985906	68040568	68040595
23666	"ENSG00000137764.20_5"	"MAP2K5"	chr15	+	68020253	68020283	68040568	68040595	67995674	67995746	68040906	68040939
23667	"ENSG00000033800.13_2"	"PIAS1"	chr15	+	68378643	68379088	68434283	68434368	68346516	68346688	68434627	68434675
23668	"ENSG00000128973.13_4"	"CLN6"	chr15	-	68501974	68502097	68503600	68503656	68500453	68500748	68510873	68510988
23669	"ENSG00000128973.13_4"	"CLN6"	chr15	-	68503600	68503656	68510873	68510988	68501974	68502097	68521839	68521848
23674	"ENSG00000136717.15_5"	"BIN1"	chr2	-	127807996	127808098	127815048	127815177	127805602	127806209	127816586	127816731
23675	"ENSG00000136717.15_5"	"BIN1"	chr2	-	127807996	127808098	127816586	127816731	127805602	127806209	127819690	127819773
23676	"ENSG00000136717.15_5"	"BIN1"	chr2	-	127808377	127808488	127815048	127815177	127807996	127808098	127816586	127816731
23677	"ENSG00000136717.15_5"	"BIN1"	chr2	-	127808729	127808819	127811480	127811588	127808377	127808488	127815048	127815177
23678	"ENSG00000136717.15_5"	"BIN1"	chr2	-	127808729	127808819	127811480	127811588	127808377	127808488	127816586	127816731
23679	"ENSG00000136717.15_5"	"BIN1"	chr2	-	127808729	127808819	127815048	127815177	127808377	127808488	127816586	127816731
23680	"ENSG00000136717.15_5"	"BIN1"	chr2	-	127808729	127808819	127816586	127816731	127808377	127808488	127819690	127819773
23681	"ENSG00000136717.15_5"	"BIN1"	chr2	-	127809830	127809938	127811480	127811588	127808729	127808819	127815048	127815177
23682	"ENSG00000136717.15_5"	"BIN1"	chr2	-	127809830	127809938	127811480	127811588	127808729	127808819	127816586	127816731
23684	"ENSG00000136717.15_5"	"BIN1"	chr2	-	127811480	127811588	127815048	127815177	127808377	127808488	127816586	127816731
23685	"ENSG00000136717.15_5"	"BIN1"	chr2	-	127811480	127811588	127815048	127815177	127808729	127808819	127816586	127816731
23686	"ENSG00000136717.15_5"	"BIN1"	chr2	-	127816586	127816731	127819690	127819773	127808729	127808819	127821146	127821222
23687	"ENSG00000136717.15_5"	"BIN1"	chr2	-	127821508	127821594	127826499	127826607	127821146	127821222	127827570	127827666
23688	"ENSG00000134243.12_4"	"SORT1"	chr1	-	109859471	109859580	109860474	109860591	109857293	109857400	109865553	109865743
23689	"ENSG00000134243.12_4"	"SORT1"	chr1	-	109910029	109910103	109912151	109912211	109897988	109898091	109940208	109940540
23691	"ENSG00000100354.21_6"	"TNRC6B"	chr22	+	40660691	40663040	40666125	40666284	40657835	40658177	40673080	40673155
23692	"ENSG00000100354.21_6"	"TNRC6B"	chr22	+	40660691	40663040	40669428	40669604	40657835	40658177	40673080	40673155
23693	"ENSG00000100354.21_6"	"TNRC6B"	chr22	+	40666125	40666284	40669428	40669604	40657835	40658177	40673080	40673155
23694	"ENSG00000100354.21_6"	"TNRC6B"	chr22	+	40666125	40666284	40669428	40669604	40660691	40663040	40673080	40673155
23695	"ENSG00000100354.21_6"	"TNRC6B"	chr22	+	40669428	40669604	40673080	40673155	40660691	40663040	40674002	40674048
23696	"ENSG00000100354.21_6"	"TNRC6B"	chr22	+	40669428	40669604	40673080	40673155	40666125	40666284	40674002	40674048
23697	"ENSG00000175582.19_2"	"RAB6A"	chr11	-	73390698	73390765	73427295	73427407	73386682	73389007	73429829	73429935
23698	"ENSG00000175582.19_2"	"RAB6A"	chr11	-	73418464	73418558	73427295	73427407	73388952	73389007	73431890	73431944
23699	"ENSG00000175582.19_2"	"RAB6A"	chr11	-	73418464	73418558	73431890	73431944	73388952	73389007	73441809	73441868
23700	"ENSG00000175582.19_2"	"RAB6A"	chr11	-	73418464	73418558	73427295	73427407	73390698	73390765	73431890	73431944
23701	"ENSG00000175582.19_2"	"RAB6A"	chr11	-	73418464	73418558	73429829	73429935	73390698	73390765	73431890	73431944
23702	"ENSG00000175582.19_2"	"RAB6A"	chr11	-	73418464	73418558	73431890	73431944	73390698	73390765	73441809	73441868
23703	"ENSG00000175582.19_2"	"RAB6A"	chr11	-	73427295	73427407	73429829	73429935	73390698	73390765	73431890	73431944
23704	"ENSG00000175582.19_2"	"RAB6A"	chr11	-	73427295	73427407	73441809	73441868	73418464	73418558	73471610	73471655
23706	"ENSG00000101384.12_3"	"JAG1"	chr20	-	10625510	10625627	10625790	10625904	10625004	10625032	10626003	10626117
23707	"ENSG00000101384.12_3"	"JAG1"	chr20	-	10625790	10625904	10626003	10626117	10625090	10625627	10626618	10627014
23708	"ENSG00000101384.12_3"	"JAG1"	chr20	-	10626003	10626117	10626618	10626732	10625790	10625904	10627586	10627751
23709	"ENSG00000101384.12_3"	"JAG1"	chr20	-	10626003	10626117	10627586	10627751	10625790	10625904	10628607	10628758
23710	"ENSG00000101384.12_3"	"JAG1"	chr20	-	10626618	10626732	10627586	10627751	10626003	10626117	10628607	10628758
23711	"ENSG00000101384.12_3"	"JAG1"	chr20	-	10633115	10633246	10637045	10637106	10632778	10632898	10639115	10639370
23712	"ENSG00000095794.19_7"	"CREM"	chr10	+	35426709	35426807	35468061	35468204	35416018	35416121	35477127	35477316
23713	"ENSG00000095794.19_7"	"CREM"	chr10	+	35426709	35426807	35468061	35468204	35416384	35416495	35477127	35477188
23714	"ENSG00000095794.19_7"	"CREM"	chr10	+	35437295	35437419	35467799	35467914	35415990	35416121	35468061	35468204
23715	"ENSG00000095794.19_7"	"CREM"	chr10	+	35437295	35437419	35468061	35468204	35415990	35416121	35477127	35477316
23716	"ENSG00000095794.19_7"	"CREM"	chr10	+	35437295	35437419	35467816	35467914	35416351	35416495	35468061	35468426
23717	"ENSG00000095794.19_7"	"CREM"	chr10	+	35437295	35437419	35495822	35495979	35416384	35416495	35500583	35501883
23718	"ENSG00000095794.19_7"	"CREM"	chr10	+	35437295	35437419	35477127	35477316	35426709	35426807	35490378	35490414
23719	"ENSG00000095794.19_7"	"CREM"	chr10	+	35468061	35468204	35477127	35477316	35437295	35437419	35490378	35490414
23720	"ENSG00000095794.19_7"	"CREM"	chr10	+	35468061	35468204	35477127	35477316	35437295	35437419	35495822	35495979
23721	"ENSG00000095794.19_7"	"CREM"	chr10	+	35468061	35468204	35490378	35490414	35437295	35437419	35495822	35495979
23722	"ENSG00000095794.19_7"	"CREM"	chr10	+	35477127	35477316	35490378	35490414	35437295	35437419	35495822	35495979
23724	"ENSG00000179222.17_4"	"MAGED1"	chrX	+	51641380	51641423	51641676	51641739	51640890	51641289	51643277	51643392
23725	"ENSG00000179222.17_4"	"MAGED1"	chrX	+	51641676	51641739	51643277	51643392	51641380	51641423	51644648	51645034
23726	"ENSG00000158710.14_2"	"TAGLN2"	chr1	-	159889063	159889166	159889450	159889625	159887896	159888731	159890119	159890327
23727	"ENSG00000158710.14_2"	"TAGLN2"	chr1	-	159889450	159889625	159890119	159890327	159888540	159889166	159895239	159895281
23728	"ENSG00000137831.15_7"	"UACA"	chr15	-	70976603	70976785	70979878	70979985	70975096	70975134	70980088	70980159
23729	"ENSG00000187720.14_5"	"THSD4"	chr15	+	71447201	71447271	71507373	71507738	71433787	71433895	71534987	71535435
23730	"ENSG00000187720.14_5"	"THSD4"	chr15	+	71507373	71507738	71534987	71535435	71447201	71447271	71548951	71549054
23731	"ENSG00000187720.14_5"	"THSD4"	chr15	+	71534987	71535435	71548951	71549054	71507373	71507738	71704025	71704162
23732	"ENSG00000187720.14_5"	"THSD4"	chr15	+	71548951	71549054	71704025	71704162	71534987	71535435	71952868	71953073
23733	"ENSG00000072501.17_2"	"SMC1A"	chrX	-	53431943	53432081	53432176	53432323	53430708	53430825	53432424	53432604
23734	"ENSG00000067225.18_5"	"PKM"	chr15	-	72492814	72492996	72494794	72494961	72491369	72492097	72499068	72499221
23737	"ENSG00000139668.9_4"	"WDFY2"	chr13	+	52234731	52234799	52249305	52249379	52158597	52158960	52277731	52277786
23738	"ENSG00000166233.15_4"	"ARIH1"	chr15	+	72864448	72864506	72873071	72873332	72862517	72862648	72874415	72874528
23739	"ENSG00000156642.16_3"	"NPTN"	chr15	-	73866002	73866136	73879864	73879959	73862490	73862764	73884306	73884478
23740	"ENSG00000156642.16_3"	"NPTN"	chr15	-	73879864	73879959	73884306	73884410	73866002	73866136	73925465	73925568
23741	"ENSG00000156642.16_3"	"NPTN"	chr15	-	73879864	73879959	73884306	73884478	73866002	73866136	73925465	73925584
23742	"ENSG00000103855.18_3"	"CD276"	chr15	+	73995112	73995427	73995999	73996338	73994595	73994934	73996516	73996813
23743	"ENSG00000103855.18_3"	"CD276"	chr15	+	74000679	74000814	74003475	74003511	73996516	73996813	74005274	74005297
23744	"ENSG00000103855.18_3"	"CD276"	chr15	+	74000703	74000814	74003475	74003511	73996516	73996813	74005274	74005339
23745	"ENSG00000129038.16_3"	"LOXL1"	chr15	+	74235194	74235303	74238757	74238895	74218802	74220226	74239407	74239564
23747	"ENSG00000155749.12_6"	"FLACC1"	chr2	-	202195458	202195556	202208892	202208986	202195192	202195245	202211264	202211398
23748	"ENSG00000170629.14_3"	"DPY19L2P2"	chr7	-	102835886	102836061	102850713	102850760	102825884	102825984	102852607	102852679
23749	"ENSG00000170629.14_3"	"DPY19L2P2"	chr7	-	102850713	102850760	102852607	102852679	102825884	102825984	102854447	102854549
23750	"ENSG00000125753.14_3"	"VASP"	chr19	+	46021186	46021352	46024579	46024664	46020920	46021092	46025425	46025475
23751	"ENSG00000172594.13_3"	"SMPDL3A"	chr6	+	123117968	123118113	123122454	123122551	123110193	123110603	123124808	123124978
23752	"ENSG00000172594.13_3"	"SMPDL3A"	chr6	+	123122454	123122551	123124808	123124978	123117968	123118113	123126053	123126234
23753	"ENSG00000138629.16_4"	"UBL7"	chr15	-	74742276	74742410	74743142	74743200	74741966	74742016	74743776	74743861
23754	"ENSG00000138629.16_4"	"UBL7"	chr15	-	74743776	74743861	74744636	74744719	74743142	74743200	74748892	74749012
23755	"ENSG00000138629.16_4"	"UBL7"	chr15	-	74744636	74744719	74748892	74749012	74743142	74743200	74751024	74751237
23756	"ENSG00000138629.16_4"	"UBL7"	chr15	-	74744636	74744719	74748892	74749012	74743776	74743861	74751024	74751237
23757	"ENSG00000138629.16_4"	"UBL7"	chr15	-	74748892	74749012	74751024	74751237	74744636	74744719	74753377	74753482
23758	"ENSG00000179335.18_3"	"CLK3"	chr15	+	74918142	74918309	74919692	74919787	74915960	74917359	74919879	74920009
23759	"ENSG00000179151.13_6"	"EDC3"	chr15	-	74927749	74927967	74932806	74932960	74922898	74925287	74948073	74948409
23760	"ENSG00000179151.13_6"	"EDC3"	chr15	-	74932806	74932960	74948073	74948409	74927902	74927967	74988220	74988353
23761	"ENSG00000179151.13_6"	"EDC3"	chr15	-	74967301	74967483	74979431	74979520	74963795	74964115	74985226	74985359
23762	"ENSG00000140497.16_4"	"SCAMP2"	chr15	-	75137813	75137934	75140940	75141042	75136070	75137558	75142854	75143014
23763	"ENSG00000140497.16_4"	"SCAMP2"	chr15	-	75137813	75137934	75140940	75140986	75137546	75137558	75142854	75143014
23764	"ENSG00000140497.16_4"	"SCAMP2"	chr15	-	75140940	75140986	75142854	75143014	75137813	75137934	75143693	75143822
23765	"ENSG00000140497.16_4"	"SCAMP2"	chr15	-	75140940	75141042	75142854	75143014	75136072	75137934	75143693	75143822
23766	"ENSG00000064607.17_3"	"SUGP2"	chr19	-	19105952	19106089	19112421	19112483	19103175	19105295	19114976	19115455
23767	"ENSG00000064607.17_3"	"SUGP2"	chr19	-	19112421	19112483	19114976	19115455	19105406	19106089	19119125	19119237
23768	"ENSG00000064607.17_3"	"SUGP2"	chr19	-	19114976	19115455	19119125	19119237	19112421	19112483	19120663	19121151
23769	"ENSG00000064607.17_3"	"SUGP2"	chr19	-	19119125	19119237	19120663	19121151	19114976	19115455	19129917	19130038
23770	"ENSG00000064607.17_3"	"SUGP2"	chr19	-	19120663	19121151	19129917	19130038	19119125	19119237	19135427	19136265
23771	"ENSG00000064607.17_3"	"SUGP2"	chr19	-	19129917	19130038	19135427	19137035	19120663	19121151	19141759	19141891
23772	"ENSG00000064607.17_3"	"SUGP2"	chr19	-	19135427	19137035	19141759	19141891	19129917	19130038	19144570	19144625
23773	"ENSG00000064607.17_3"	"SUGP2"	chr19	-	19135427	19137035	19141759	19141916	19129917	19130038	19144570	19144832
23774	"ENSG00000140398.13_3"	"NEIL1"	chr15	+	75644664	75644728	75644942	75645042	75641275	75641680	75646590	75646633
23775	"ENSG00000140398.13_3"	"NEIL1"	chr15	+	75644942	75645042	75646590	75646618	75644664	75644728	75646771	75646833
23778	"ENSG00000164308.16_6"	"ERAP2"	chr5	+	96219495	96219634	96222358	96222493	96215267	96215964	96224888	96225009
23779	"ENSG00000164308.16_6"	"ERAP2"	chr5	+	96228002	96228157	96230949	96231063	96224888	96225009	96232076	96232208
23780	"ENSG00000164308.16_6"	"ERAP2"	chr5	+	96228002	96228157	96230949	96231063	96224920	96225009	96232435	96232566
23781	"ENSG00000164308.16_6"	"ERAP2"	chr5	+	96232435	96232567	96235824	96235893	96232076	96232208	96237209	96237385
23782	"ENSG00000164308.16_6"	"ERAP2"	chr5	+	96232435	96232567	96235824	96235949	96232076	96232208	96237209	96237385
23783	"ENSG00000169371.13_3"	"SNUPN"	chr15	-	75897490	75897568	75899556	75899654	75893131	75893559	75901898	75901992
23784	"ENSG00000127328.21_3"	"RAB3IP"	chr12	+	70149350	70149439	70150184	70150443	70149161	70149258	70178499	70178595
23785	"ENSG00000127328.21_3"	"RAB3IP"	chr12	+	70150184	70150443	70178499	70178595	70149163	70149439	70188216	70188294
23786	"ENSG00000127328.21_3"	"RAB3IP"	chr12	+	70178499	70178595	70188216	70188294	70150184	70150443	70188920	70188996
23787	"ENSG00000127328.21_3"	"RAB3IP"	chr12	+	70193988	70194117	70206557	70206657	70188920	70189124	70206743	70206813
23788	"ENSG00000127328.21_3"	"RAB3IP"	chr12	+	70193988	70194117	70206743	70206813	70188920	70189124	70209143	70209503
23789	"ENSG00000127328.21_3"	"RAB3IP"	chr12	+	70193988	70194117	70206557	70206657	70190352	70190423	70206743	70206813
23790	"ENSG00000140367.11_4"	"UBE2Q2"	chr15	+	76146726	76146828	76161291	76161351	76135625	76136187	76165768	76165909
23791	"ENSG00000140367.11_4"	"UBE2Q2"	chr15	+	76152218	76152323	76161291	76161351	76146726	76146828	76165768	76165909
23792	"ENSG00000140367.11_4"	"UBE2Q2"	chr15	+	76161291	76161351	76165768	76165909	76146726	76146828	76168527	76168612
23793	"ENSG00000140367.11_4"	"UBE2Q2"	chr15	+	76161291	76161351	76168527	76168612	76146726	76146828	76170301	76170362
23794	"ENSG00000140367.11_4"	"UBE2Q2"	chr15	+	76161291	76161351	76165768	76165909	76152218	76152323	76168527	76168612
23795	"ENSG00000140367.11_4"	"UBE2Q2"	chr15	+	76165768	76165909	76168527	76168612	76161291	76161351	76170301	76170362
23796	"ENSG00000140367.11_4"	"UBE2Q2"	chr15	+	76165768	76165909	76170301	76170362	76161291	76161351	76171438	76171529
23797	"ENSG00000140367.11_4"	"UBE2Q2"	chr15	+	76165768	76165909	76171438	76171529	76161291	76161351	76175706	76175765
23798	"ENSG00000140367.11_4"	"UBE2Q2"	chr15	+	76165768	76165909	76175706	76175765	76161291	76161351	76189335	76189402
23799	"ENSG00000140367.11_4"	"UBE2Q2"	chr15	+	76165768	76165909	76175706	76175765	76161291	76161351	76191767	76193385
23800	"ENSG00000140367.11_4"	"UBE2Q2"	chr15	+	76168527	76168612	76170301	76170362	76165768	76165909	76171438	76171529
23801	"ENSG00000140367.11_4"	"UBE2Q2"	chr15	+	76168527	76168612	76171438	76171529	76165768	76165909	76175706	76175765
23802	"ENSG00000140367.11_4"	"UBE2Q2"	chr15	+	76170301	76170362	76171438	76171529	76168527	76168612	76175706	76175765
23803	"ENSG00000140367.11_4"	"UBE2Q2"	chr15	+	76182775	76182824	76183259	76183355	76175706	76175765	76189335	76189402
23804	"ENSG00000140367.11_4"	"UBE2Q2"	chr15	+	76183259	76183355	76189335	76189402	76182775	76182824	76191767	76191991
23805	"ENSG00000140374.16_4"	"ETFA"	chr15	-	76518189	76518270	76523673	76523739	76507693	76508938	76566752	76566835
23806	"ENSG00000140374.16_4"	"ETFA"	chr15	-	76523673	76523739	76566752	76566835	76518189	76518270	76576097	76576166
23807	"ENSG00000140374.16_4"	"ETFA"	chr15	-	76523673	76523739	76580186	76580286	76518189	76518270	76584771	76584832
23808	"ENSG00000140374.16_4"	"ETFA"	chr15	-	76523673	76523739	76580186	76580286	76518189	76518270	76603690	76603755
23809	"ENSG00000140374.16_4"	"ETFA"	chr15	-	76566752	76566835	76587931	76588078	76522844	76523739	76603690	76603753
23810	"ENSG00000140374.16_4"	"ETFA"	chr15	-	76566752	76566835	76576097	76576166	76523673	76523739	76577977	76578079
23811	"ENSG00000140374.16_4"	"ETFA"	chr15	-	76566752	76566835	76580186	76580286	76523673	76523739	76603690	76603755
23812	"ENSG00000140374.16_4"	"ETFA"	chr15	-	76566752	76566835	76584771	76584854	76523673	76523739	76603690	76603755
23813	"ENSG00000140374.16_4"	"ETFA"	chr15	-	76576097	76576166	76577977	76578079	76566752	76566835	76580186	76580286
23815	"ENSG00000140374.16_4"	"ETFA"	chr15	-	76580186	76580286	76584771	76584854	76523673	76523739	76603690	76603755
23816	"ENSG00000140386.13_5"	"SCAPER"	chr15	-	77134074	77134272	77150149	77150220	77096873	77096974	77154756	77154874
23817	"ENSG00000140386.13_5"	"SCAPER"	chr15	-	77134074	77134272	77150149	77150220	77096873	77096974	77176152	77176217
23818	"ENSG00000140386.13_5"	"SCAPER"	chr15	-	77150149	77150220	77154756	77154874	77134074	77134272	77176152	77176217
23820	"ENSG00000172009.15_5"	"AC006538.1"	chr19	+	2790418	2790631	2794761	2794910	2785500	2785676	2796078	2796186
