ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
8203	"ENSG00000129353.15_5"	"SLC44A2"	chr19	+	10745431	10745749	10745431	10745563	10746998	10747261
8204	"ENSG00000129353.15_5"	"SLC44A2"	chr19	+	10745431	10745749	10745431	10745563	10747337	10747432
8205	"ENSG00000213339.9_4"	"QTRT1"	chr19	+	10812625	10812930	10812625	10812694	10817977	10818056
8206	"ENSG00000213339.9_4"	"QTRT1"	chr19	+	10822836	10823304	10822836	10822975	10823433	10823543
8207	"ENSG00000161888.11_6"	"SPC24"	chr19	-	11258493	11258570	11258545	11258570	11256598	11256955
8208	"ENSG00000161888.11_6"	"SPC24"	chr19	-	11258493	11258570	11258545	11258570	11256697	11257106
8210	"ENSG00000205517.12_4"	"RGL3"	chr19	-	11512686	11513217	11513130	11513217	11510877	11510973
8212	"ENSG00000205517.12_4"	"RGL3"	chr19	-	11527287	11527733	11527509	11527733	11526612	11526824
8219	"ENSG00000100650.15_3"	"SRSF5"	chr14	+	70235514	70235968	70235514	70235613	70237183	70237257
8220	"ENSG00000100650.15_3"	"SRSF5"	chr14	+	70235514	70237257	70235514	70235968	70237711	70237822
8222	"ENSG00000105607.13_4"	"GCDH"	chr19	+	13002300	13002788	13002300	13002336	13002929	13002992
8224	"ENSG00000179115.11_3"	"FARSA"	chr19	-	13041242	13041563	13041425	13041563	13041036	13041155
8226	"ENSG00000008441.16_5"	"NFIX"	chr19	+	13135834	13136366	13135834	13136182	13201112	13201204
8230	"ENSG00000104957.14_4"	"CCDC130"	chr19	+	13869681	13870086	13869681	13869824	13873112	13873251
8231	"ENSG00000037757.14_4"	"MRI1"	chr19	+	13876767	13876943	13876767	13876879	13879374	13879684
8232	"ENSG00000127527.14_4"	"EPS15L1"	chr19	-	16513125	16513296	16513131	16513296	16504761	16504812
8234	"ENSG00000127527.14_4"	"EPS15L1"	chr19	-	16551672	16551720	16551695	16551720	16545175	16545301
8240	"ENSG00000196684.12_5"	"HSH2D"	chr19	+	16259533	16259685	16259533	16259610	16262256	16262388
8242	"ENSG00000196684.12_5"	"HSH2D"	chr19	+	16263361	16264018	16263361	16263451	16265208	16265301
8244	"ENSG00000268790.5_6"	"AC008764.4"	chr19	-	16757906	16758072	16757930	16758072	16741278	16741370
8246	"ENSG00000214046.8_3"	"SMIM7"	chr19	-	16757906	16758072	16757930	16758072	16742187	16742475
8248	"ENSG00000099331.13_4"	"MYO9B"	chr19	+	17313650	17314067	17313650	17313692	17316071	17316145
8250	"ENSG00000160117.15_5"	"ANKLE1"	chr19	+	17394033	17394771	17394033	17394693	17396239	17396399
8257	"ENSG00000108852.14_4"	"MPP2"	chr17	-	41975629	41975748	41975647	41975748	41961451	41961523
8258	"ENSG00000130511.16_4"	"SSBP4"	chr19	+	18543368	18543545	18543368	18543414	18543638	18543693
8260	"ENSG00000105700.11_4"	"KXD1"	chr19	+	18668571	18668759	18668571	18668724	18671229	18671360
8261	"ENSG00000006015.17_5"	"REX1BD"	chr19	+	18699804	18700493	18699804	18699887	18701083	18701743
8263	"ENSG00000254901.8_5"	"BORCS8"	chr19	-	19289655	19291570	19291494	19291570	19287816	19288269
8273	"ENSG00000140403.12_3"	"DNAJA4"	chr15	+	78566538	78566766	78566538	78566750	78567952	78568070
8289	"ENSG00000280670.3_5"	"CCDC163"	chr1	-	45962970	45963055	45962975	45963055	45961089	45961217
8292	"ENSG00000095906.17_5"	"NUBP2"	chr16	+	1836537	1836956	1836537	1836656	1837941	1838052
8293	"ENSG00000095906.17_5"	"NUBP2"	chr16	+	1836537	1837832	1836537	1836656	1837941	1838052
8294	"ENSG00000095906.17_5"	"NUBP2"	chr16	+	1836537	1837832	1836537	1836956	1837941	1838052
8295	"ENSG00000159917.17_5"	"ZNF235"	chr19	-	44802960	44803056	44802972	44803056	44738907	44739022
8296	"ENSG00000159917.17_5"	"ZNF235"	chr19	-	44802960	44803056	44802972	44803056	44740262	44740882
8297	"ENSG00000159917.17_5"	"ZNF235"	chr19	-	44802960	44803056	44802972	44803056	44778904	44779074
8299	"ENSG00000130175.9_4"	"PRKCSH"	chr19	+	11558253	11558433	11558253	11558412	11558537	11558833
8300	"ENSG00000130175.9_4"	"PRKCSH"	chr19	+	11558253	11558755	11558253	11558433	11559036	11559220
8301	"ENSG00000130175.9_4"	"PRKCSH"	chr19	+	11558253	11558755	11558253	11558433	11559354	11559444
8305	"ENSG00000185813.10_5"	"PCYT2"	chr17	-	79863545	79864053	79863975	79864053	79863257	79863323
8313	"ENSG00000204310.13_4"	"AGPAT1"	chr6	-	32139026	32139282	32139073	32139282	32137941	32138037
8314	"ENSG00000204310.13_4"	"AGPAT1"	chr6	-	32139026	32139282	32139073	32139282	32138201	32138377
8316	"ENSG00000105707.13_2"	"HPN"	chr19	+	35532625	35533426	35532625	35532776	35540193	35540295
8319	"ENSG00000161249.21_6"	"DMKN"	chr19	-	35989617	35990184	35989775	35990184	35988239	35988440
8323	"ENSG00000267796.8_4"	"LIN37"	chr19	+	36243334	36243900	36243334	36243385	36243987	36244154
8324	"ENSG00000267796.8_4"	"LIN37"	chr19	+	36243334	36243900	36243334	36243385	36244917	36245058
8327	"ENSG00000167595.15_7"	"PROSER3"	chr19	+	36253156	36253257	36253156	36253253	36255754	36255837
8332	"ENSG00000232677.8_6"	"LINC00665"	chr19	-	36816954	36818127	36817898	36818127	36815827	36816666
8333	"ENSG00000232677.8_6"	"LINC00665"	chr19	-	36817383	36818127	36817898	36818127	36815827	36816666
8340	"ENSG00000101294.17_5"	"HM13"	chr20	+	30155442	30155609	30155442	30155543	30155880	30156083
8343	"ENSG00000187994.14_6"	"RINL"	chr19	-	39361717	39362510	39362437	39362510	39361209	39361632
8344	"ENSG00000187994.14_6"	"RINL"	chr19	-	39366970	39367421	39367332	39367421	39364525	39364628
8350	"ENSG00000160392.13_5"	"C19orf47"	chr19	-	40847692	40847797	40847745	40847797	40839757	40839836
8352	"ENSG00000160410.15_4"	"SHKBP1"	chr19	+	41083063	41083347	41083063	41083190	41083462	41083536
8354	"ENSG00000160410.15_4"	"SHKBP1"	chr19	+	41083462	41083615	41083462	41083536	41084367	41084448
8358	"ENSG00000188493.15_6"	"C19orf54"	chr19	-	41248303	41248675	41248419	41248675	41246760	41247344
8359	"ENSG00000188493.15_6"	"C19orf54"	chr19	-	41248303	41248675	41248481	41248675	41246760	41247344
8360	"ENSG00000188493.15_6"	"C19orf54"	chr19	-	41248419	41248675	41248481	41248675	41246760	41247344
8361	"ENSG00000188493.15_6"	"C19orf54"	chr19	-	41249809	41249886	41249819	41249886	41246766	41246970
8362	"ENSG00000188493.15_6"	"C19orf54"	chr19	-	41248303	41248675	41248419	41248675	41247977	41248094
8363	"ENSG00000188493.15_6"	"C19orf54"	chr19	-	41248303	41248675	41248481	41248675	41247977	41248094
8364	"ENSG00000188493.15_6"	"C19orf54"	chr19	-	41248419	41248675	41248481	41248675	41247977	41248094
8365	"ENSG00000188493.15_6"	"C19orf54"	chr19	-	41249809	41249886	41249819	41249886	41247977	41248094
8370	"ENSG00000167578.18_4"	"RAB4B"	chr19	+	41285923	41286404	41285923	41286004	41289682	41289745
8375	"ENSG00000068745.15_3"	"IP6K2"	chr3	-	48732126	48732854	48732522	48732854	48731891	48731958
8378	"ENSG00000167637.17_4"	"ZNF283"	chr19	+	44341204	44341331	44341204	44341284	44351090	44356169
8379	"ENSG00000131115.16_4"	"ZNF227"	chr19	+	44732598	44732786	44732598	44732725	44733885	44733969
8386	"ENSG00000167644.12_5"	"C19orf33"	chr19	+	38794890	38795130	38794890	38794923	38795263	38795326
8391	"ENSG00000125744.12_4"	"RTN2"	chr19	-	45997375	45997678	45997423	45997678	45996417	45996636
8392	"ENSG00000176371.14_5"	"ZSCAN2"	chr15	+	85147050	85147564	85147050	85147431	85149759	85150120
8395	"ENSG00000125755.18_3"	"SYMPK"	chr19	-	46357432	46357765	46357648	46357765	46355739	46355793
8397	"ENSG00000011485.14_2"	"PPP5C"	chr19	+	46890622	46891705	46890622	46890710	46891809	46891988
8400	"ENSG00000005007.12_3"	"UPF1"	chr19	+	18976097	18976587	18976097	18976259	18976852	18976975
8406	"ENSG00000118162.14_3"	"KPTN"	chr19	-	47986382	47986472	47986417	47986472	47984214	47984290
8409	"ENSG00000063177.13_5"	"RPL18"	chr19	-	49119335	49120680	49120572	49120680	49119133	49119203
8417	"ENSG00000118046.15_5"	"STK11"	chr19	+	1220371	1220716	1220371	1220504	1221211	1221339
8418	"ENSG00000118046.15_5"	"STK11"	chr19	+	1221211	1222005	1221211	1221339	1222983	1223171
8423	"ENSG00000010361.13_4"	"FUZ"	chr19	-	50315703	50315993	50315871	50315993	50314887	50314956
8424	"ENSG00000010361.13_4"	"FUZ"	chr19	-	50315703	50315993	50315894	50315993	50314887	50314956
8430	"ENSG00000039650.12_5"	"PNKP"	chr19	-	50364864	50365138	50365028	50365138	50364705	50364767
8432	"ENSG00000104951.16_4"	"IL4I1"	chr19	-	50432582	50432753	50432673	50432753	50430950	50431072
8433	"ENSG00000213024.11_5"	"NUP62"	chr19	-	50432582	50432761	50432673	50432761	50421764	50421878
8434	"ENSG00000213024.11_5"	"NUP62"	chr19	-	50432582	50432761	50432673	50432761	50430950	50431105
8435	"ENSG00000131408.14_8"	"NR1H2"	chr19	+	50879729	50880083	50879729	50879833	50880843	50880905
8457	"ENSG00000103067.13_6"	"ESRP2"	chr16	-	68265080	68265279	68265198	68265279	68264291	68264457
8461	"ENSG00000170954.11_4"	"ZNF415"	chr19	-	53636001	53636128	53636108	53636128	53611131	53613161
8462	"ENSG00000170954.11_4"	"ZNF415"	chr19	-	53636001	53636153	53636108	53636153	53619565	53619686
8471	"ENSG00000101019.22_4"	"UQCC1"	chr20	-	33969720	33969828	33969786	33969828	33954359	33954417
8472	"ENSG00000101019.22_4"	"UQCC1"	chr20	-	33969728	33969828	33969786	33969828	33954359	33954417
8473	"ENSG00000101019.22_4"	"UQCC1"	chr20	-	33969720	33969828	33969786	33969828	33961986	33962059
8480	"ENSG00000160439.16_4"	"RDH13"	chr19	-	55580689	55580908	55580735	55580908	55570620	55570643
8486	"ENSG00000160469.16_3"	"BRSK1"	chr19	+	55798581	55798671	55798581	55798667	55799359	55799421
8487	"ENSG00000160469.16_3"	"BRSK1"	chr19	+	55798581	55798671	55798581	55798667	55800847	55800988
8499	"ENSG00000166435.15_6"	"XRRA1"	chr11	-	74644845	74644917	74644869	74644917	74632258	74632392
8503	"ENSG00000214725.9_5"	"CDIPTOSP"	chr16	+	29876480	29876558	29876480	29876514	29876676	29876763
8506	"ENSG00000125877.13_3"	"ITPA"	chr20	+	3190158	3190263	3190158	3190212	3195926	3195958
8509	"ENSG00000237298.10_7"	"TTN-AS1"	chr2	+	179638953	179639242	179638953	179639046	179642584	179643482
8510	"ENSG00000237298.10_7"	"TTN-AS1"	chr2	+	179638953	179639242	179638953	179639046	179643438	179643482
8531	"ENSG00000230606.6"	"AC159540.1"	chr2	-	98089381	98089511	98089394	98089511	98088769	98088854
8535	"ENSG00000168488.18_5"	"ATXN2L"	chr16	+	28838182	28838307	28838182	28838244	28840721	28840813
8536	"ENSG00000168488.18_5"	"ATXN2L"	chr16	+	28847253	28847497	28847253	28847443	28847646	28847811
8537	"ENSG00000168488.18_5"	"ATXN2L"	chr16	+	28847253	28847497	28847253	28847443	28847769	28847806
8539	"ENSG00000168488.18_5"	"ATXN2L"	chr16	+	28847253	28847497	28847253	28847443	28848068	28848558
8540	"ENSG00000101310.17_7"	"SEC23B"	chr20	+	18488583	18488634	18488583	18488616	18488734	18488941
8541	"ENSG00000101310.17_7"	"SEC23B"	chr20	+	18488583	18488634	18488583	18488616	18490259	18490587
8563	"ENSG00000182585.9_2"	"EPGN"	chr4	+	75178734	75178887	75178734	75178761	75179845	75180043
8564	"ENSG00000125967.16_3"	"NECAB3"	chr20	-	32247302	32247538	32247458	32247538	32246527	32246622
8566	"ENSG00000124126.14_5"	"PREX1"	chr20	-	47248814	47249177	47249033	47249177	47247265	47247332
8568	"ENSG00000144395.18_4"	"CCDC150"	chr2	+	197584220	197584390	197584220	197584308	197585298	197585392
8570	"ENSG00000078747.15_4"	"ITCH"	chr20	+	33065576	33065711	33065576	33065665	33067499	33067594
8572	"ENSG00000242372.8_5"	"EIF6"	chr20	-	33871978	33872295	33872183	33872295	33868456	33868632
8573	"ENSG00000061656.9_6"	"SPAG4"	chr20	+	34205441	34205762	34205441	34205508	34206008	34206052
8575	"ENSG00000061656.9_6"	"SPAG4"	chr20	+	34206371	34206642	34206371	34206397	34207116	34207232
8577	"ENSG00000214078.12_6"	"CPNE1"	chr20	-	34218360	34218956	34218822	34218956	34214488	34214725
8578	"ENSG00000214078.12_6"	"CPNE1"	chr20	-	34218360	34218956	34218822	34218956	34215201	34215335
8584	"ENSG00000131051.23_7"	"RBM39"	chr20	-	34326889	34328809	34328745	34328809	34319862	34320057
8585	"ENSG00000149636.15_4"	"DSN1"	chr20	-	35399275	35399876	35399827	35399876	35395171	35395244
8589	"ENSG00000146733.14_3"	"PSPH"	chr7	-	56118830	56119160	56119006	56119160	56101653	56101796
8594	"ENSG00000064601.18_4"	"CTSA"	chr20	+	44520207	44520666	44520207	44520401	44520911	44520962
8596	"ENSG00000064601.18_4"	"CTSA"	chr20	+	44523632	44523772	44523632	44523771	44525603	44525679
8598	"ENSG00000174306.21_4"	"ZHX3"	chr20	-	39897618	39897723	39897629	39897723	39867366	39867436
8599	"ENSG00000174306.21_4"	"ZHX3"	chr20	-	39897618	39897723	39897629	39897723	39868237	39868344
8613	"ENSG00000124155.18_7"	"PIGT"	chr20	+	44045156	44045334	44045156	44045294	44048143	44048230
8619	"ENSG00000080189.15_5"	"SLC35C2"	chr20	-	44987025	44987402	44987329	44987402	44986261	44986341
8620	"ENSG00000080189.15_5"	"SLC35C2"	chr20	-	44987025	44987402	44987329	44987402	44986261	44986412
8622	"ENSG00000101040.19_5"	"ZMYND8"	chr20	-	45867501	45867882	45867639	45867882	45858471	45858552
8626	"ENSG00000244687.11_3"	"UBE2V1"	chr20	-	48732021	48732491	48732235	48732491	48700665	48700791
8627	"ENSG00000244687.11_3"	"UBE2V1"	chr20	-	48713019	48713357	48713208	48713357	48712595	48712807
8628	"ENSG00000244687.11_3"	"UBE2V1"	chr20	-	48732021	48732491	48732235	48732491	48713208	48713357
8629	"ENSG00000244687.11_3"	"UBE2V1"	chr20	-	48732021	48732491	48732366	48732491	48713208	48713357
8630	"ENSG00000244687.11_3"	"UBE2V1"	chr20	-	48732235	48732491	48732366	48732491	48713208	48713357
8633	"ENSG00000203999.9_6"	"LINC01270"	chr20	+	48928341	48928967	48928341	48928551	48929836	48931459
8634	"ENSG00000000419.12_4"	"DPM1"	chr20	-	49557641	49557746	49557665	49557746	49552684	49552799
8636	"ENSG00000000419.12_4"	"DPM1"	chr20	-	49557641	49557746	49557665	49557746	49557401	49557492
8642	"ENSG00000231290.6_6"	"APCDD1L-DT"	chr20	+	57094559	57094681	57094559	57094655	57096445	57096607
8643	"ENSG00000231290.6_6"	"APCDD1L-DT"	chr20	+	57094559	57094681	57094559	57094655	57097356	57097548
8645	"ENSG00000231290.6_6"	"APCDD1L-DT"	chr20	+	57094559	57094681	57094559	57094655	57122867	57122984
8670	"ENSG00000179988.14_5"	"PSTK"	chr10	+	124742787	124743030	124742787	124742986	124749689	124749906
8679	"ENSG00000166979.13_4"	"EVA1C"	chr21	+	33873724	33873805	33873724	33873796	33887123	33887699
8680	"ENSG00000166979.13_4"	"EVA1C"	chr21	+	33873724	33873848	33873724	33873796	33887123	33887699
8681	"ENSG00000166979.13_4"	"EVA1C"	chr21	+	33873724	33873848	33873724	33873805	33887123	33887699
8690	"ENSG00000182670.13_3"	"TTC3"	chr21	+	38460132	38460646	38460132	38460175	38461098	38461186
8691	"ENSG00000157540.21_5"	"DYRK1A"	chr21	+	38844985	38845182	38844985	38845131	38850509	38850602
8700	"ENSG00000182240.16_4"	"BACE2"	chr21	+	42613745	42613874	42613745	42613866	42617888	42617990
8701	"ENSG00000157601.14_4"	"MX1"	chr21	+	42797957	42798190	42797957	42798088	42799681	42799793
8705	"ENSG00000160193.11_2"	"WDR4"	chr21	-	44293660	44293801	44293712	44293801	44275791	44275890
8706	"ENSG00000160193.11_2"	"WDR4"	chr21	-	44293660	44293801	44293712	44293801	44279771	44279832
8708	"ENSG00000275895.7_5"	"U2AF1L5"	chr21	-	44520562	44524512	44524424	44524512	44515803	44515853
8722	"ENSG00000100075.10_3"	"SLC25A1"	chr22	-	19165239	19165554	19165454	19165554	19164632	19164717
8727	"ENSG00000099949.21_6"	"LZTR1"	chr22	+	21348392	21349016	21348392	21348558	21349158	21349315
8732	"ENSG00000185480.11_5"	"PARPBP"	chr12	+	102547646	102547767	102547646	102547754	102548604	102549058
8733	"ENSG00000185480.11_5"	"PARPBP"	chr12	+	102547646	102547767	102547646	102547754	102558215	102558386
8734	"ENSG00000185480.11_5"	"PARPBP"	chr12	+	102547646	102547767	102547646	102547754	102559506	102559661
8735	"ENSG00000185480.11_5"	"PARPBP"	chr12	+	102547646	102547767	102547646	102547754	102576326	102576405
8736	"ENSG00000161179.13_3"	"YDJC"	chr22	-	21983298	21984050	21983890	21984050	21982377	21983076
8738	"ENSG00000161542.16_3"	"PRPSAP1"	chr17	-	74309901	74309972	74309904	74309972	74308950	74309097
8741	"ENSG00000104915.15_5"	"STX10"	chr19	-	13260312	13260407	13260386	13260407	13259842	13259905
8756	"ENSG00000244625.7_7"	"MIATNB"	chr22	+	27122606	27122757	27122606	27122683	27134024	27134203
8762	"ENSG00000100209.10_3"	"HSCB"	chr22	+	29139869	29139966	29139869	29139911	29147228	29147276
8763	"ENSG00000100209.10_3"	"HSCB"	chr22	+	29140602	29140697	29140602	29140692	29147228	29147276
8765	"ENSG00000182944.17_4"	"EWSR1"	chr22	+	29684594	29684775	29684594	29684744	29687550	29687588
8766	"ENSG00000182944.17_4"	"EWSR1"	chr22	+	29684594	29684775	29684594	29684744	29687553	29687588
8767	"ENSG00000182944.17_4"	"EWSR1"	chr22	+	29684594	29684775	29684594	29684744	29688125	29688158
8768	"ENSG00000182944.17_4"	"EWSR1"	chr22	+	29684594	29687588	29684594	29684744	29688125	29688158
8769	"ENSG00000182944.17_4"	"EWSR1"	chr22	+	29684594	29687588	29684594	29684775	29688125	29688158
8770	"ENSG00000182944.17_4"	"EWSR1"	chr22	+	29694722	29695270	29694722	29694885	29695588	29695841
8773	"ENSG00000100325.15_5"	"ASCC2"	chr22	-	30230430	30230539	30230477	30230539	30221610	30221769
8774	"ENSG00000100325.15_5"	"ASCC2"	chr22	-	30230430	30230539	30230477	30230539	30223465	30223589
8776	"ENSG00000100325.15_5"	"ASCC2"	chr22	-	30230430	30230539	30230477	30230539	30229529	30229603
8778	"ENSG00000183963.18_6"	"SMTN"	chr22	+	31491288	31492883	31491288	31491441	31493254	31493324
8782	"ENSG00000198089.15_5"	"SFI1"	chr22	+	32000854	32002416	32000854	32000931	32003922	32004019
8787	"ENSG00000058056.9_4"	"USP13"	chr3	+	179462830	179463005	179462830	179462898	179470072	179470161
8801	"ENSG00000105401.9_5"	"CDC37"	chr19	-	10505903	10506219	10506110	10506219	10505696	10505819
8803	"ENSG00000161011.20_5"	"SQSTM1"	chr5	+	179260031	179260246	179260031	179260227	179260586	179260782
8818	"ENSG00000260528.5_6"	"FAM157C"	chr16	+	90177779	90177893	90177779	90177845	90182695	90182891
8823	"ENSG00000100429.18_4"	"HDAC10"	chr22	-	50686120	50686205	50686124	50686205	50685303	50685395
8826	"ENSG00000196576.15_3"	"PLXNB2"	chr22	-	50733147	50733207	50733154	50733207	50727388	50727571
8830	"ENSG00000163472.19_4"	"TMEM79"	chr1	+	156254974	156255774	156254974	156255058	156261175	156262234
8831	"ENSG00000163472.19_4"	"TMEM79"	chr1	+	156254974	156256264	156254974	156255058	156261175	156262234
8832	"ENSG00000163472.19_4"	"TMEM79"	chr1	+	156254974	156256264	156254974	156255774	156261175	156262234
8834	"ENSG00000163138.19_4"	"PACRGL"	chr4	+	20702081	20702370	20702081	20702240	20703380	20703507
8835	"ENSG00000163138.19_4"	"PACRGL"	chr4	+	20702081	20702370	20702081	20702329	20703763	20703844
8849	"ENSG00000104823.9_4"	"ECH1"	chr19	-	39307092	39307163	39307109	39307163	39306923	39306995
8850	"ENSG00000102048.15_2"	"ASB9"	chrX	-	15266804	15267057	15266865	15267057	15254649	15254722
8858	"ENSG00000165195.15_3"	"PIGA"	chrX	-	15349711	15350114	15349995	15350114	15349337	15349421
8859	"ENSG00000007384.15_4"	"RHBDF1"	chr16	-	109246	109347	109296	109347	108971	109091
8860	"ENSG00000007384.15_4"	"RHBDF1"	chr16	-	109246	109347	109296	109347	108971	109125
8864	"ENSG00000173681.16_6"	"BCLAF3"	chrX	-	19955535	19955650	19955622	19955650	19947902	19948058
8867	"ENSG00000089682.16_5"	"RBM41"	chrX	-	106331665	106332069	106331964	106332069	106312484	106313655
8868	"ENSG00000069974.16_4"	"RAB27A"	chr15	-	55606217	55606358	55606236	55606358	55526979	55527154
8869	"ENSG00000069974.16_4"	"RAB27A"	chr15	-	55606217	55606358	55606236	55606358	55562362	55562482
8870	"ENSG00000069974.16_4"	"RAB27A"	chr15	-	55606217	55606358	55606236	55606358	55582085	55582594
8880	"ENSG00000215301.10_7"	"DDX3X"	chrX	+	41201747	41202089	41201747	41201906	41202468	41202604
8881	"ENSG00000215301.10_7"	"DDX3X"	chrX	+	41201747	41202089	41201747	41201906	41203282	41203381
8890	"ENSG00000236751.2_6"	"LINC01186"	chrX	-	46185176	46185889	46185809	46185889	46173479	46173601
8891	"ENSG00000236751.2_6"	"LINC01186"	chrX	-	46185176	46185889	46185809	46185889	46182421	46182484
8892	"ENSG00000147121.16_5"	"KRBOX4"	chrX	+	46322632	46322743	46322632	46322728	46330576	46330620
8893	"ENSG00000147121.16_5"	"KRBOX4"	chrX	+	46322632	46322743	46322632	46322728	46331459	46331961
8894	"ENSG00000147121.16_5"	"KRBOX4"	chrX	+	46322632	46322743	46322632	46322728	46332187	46333029
8895	"ENSG00000147121.16_5"	"KRBOX4"	chrX	+	46322632	46322743	46322632	46322728	46356556	46356857
8897	"ENSG00000068438.15_4"	"FTSJ1"	chrX	+	48336348	48336906	48336348	48336556	48337425	48337504
8899	"ENSG00000068438.15_4"	"FTSJ1"	chrX	+	48339813	48340103	48339813	48339916	48340790	48340894
8910	"ENSG00000132204.14_5"	"LINC00470"	chr18	-	1361143	1361222	1361177	1361222	1358726	1358895
8920	"ENSG00000131089.15_6"	"ARHGEF9"	chrX	-	62974183	62974993	62974800	62974993	62926137	62926329
8925	"ENSG00000147140.16_6"	"NONO"	chrX	+	70504246	70504303	70504246	70504256	70510478	70510641
8926	"ENSG00000147140.16_6"	"NONO"	chrX	+	70514076	70514378	70514076	70514198	70516414	70516510
8927	"ENSG00000147140.16_6"	"NONO"	chrX	+	70514076	70514378	70514076	70514198	70516700	70516897
8929	"ENSG00000230590.11_6"	"FTX"	chrX	-	73500211	73500329	73500228	73500329	73494176	73494206
8943	"ENSG00000204852.15_4"	"TCTN1"	chr12	+	111082771	111082948	111082771	111082934	111085000	111085141
8944	"ENSG00000187325.5_3"	"TAF9B"	chrX	-	77393245	77393595	77393458	77393595	77392411	77392487
8945	"ENSG00000126822.17_6"	"PLEKHG3"	chr14	+	65203570	65204093	65203570	65203609	65205459	65205573
8949	"ENSG00000177595.18_4"	"PIDD1"	chr11	-	800332	800451	800383	800451	799814	800014
